frame, time,Joint1: JointValue (degree),Joint1: JointVel (degree/s),Joint1: JointAccl (degree/s^2),Joint2: JointValue (degree),Joint2: JointVel (degree/s),Joint2: JointAccl (degree/s^2),Joint3: JointValue (degree),Joint3: JointVel (degree/s),Joint3: JointAccl (degree/s^2),Joint4: JointValue (degree),Joint4: JointVel (degree/s),Joint4: JointAccl (degree/s^2),Joint5: JointValue (degree),Joint5: JointVel (degree/s),Joint5: JointAccl (degree/s^2),Joint6: JointValue (degree),Joint6: JointVel (degree/s),Joint6: JointAccl (degree/s^2),
453,1.42212424849699,89.5137779824926,9.74888047258156,-127.981439624343,-59.3517039766567,-12.9985072967754,170.641919499124,45.0810370029179,-1.62481341209693,21.3302399373905,0,0,0,29.8379259941642,3.24962682419385,-42.660479874781,0,0,0,
454,1.42527054108216,89.5438213224244,9.3499955266719,-125.573921120353,-59.3917617632326,-12.4666607022292,167.431894827137,45.0760297795959,-1.55833258777865,20.9289868533921,0,0,0,29.8479404408081,3.1166651755573,-41.8579737067843,0,0,0,
455,1.42841683366733,89.5726216028158,8.95871675885503,-123.146493482668,-59.4301621370878,-11.9449556784734,164.195324643557,45.071229732864,-1.49311945980917,20.5244155804446,0,0,0,29.8575405342719,2.98623891961834,-41.0488311608892,0,0,0,
456,1.43156312625251,89.6002028528367,8.57510620447417,-120.699541568118,-59.4669371371156,-11.4334749392989,160.932722090825,45.0666328578606,-1.42918436741236,20.1165902613531,0,0,0,29.8667342842789,2.85836873482472,-40.2331805227061,0,0,0,
457,1.43470941883768,89.6265892949282,8.19922468311466,-118.233453329015,-59.5021190599042,-10.9322995774862,157.644604438687,45.062235117512,-1.36653744718578,19.7055755548359,0,0,0,29.8755297649761,2.73307489437155,-39.4111511096717,0,0,0,
458,1.43785571142285,89.6518053409625,7.83113178896135,-115.74861975164,-59.5357404546166,-10.4415090519485,154.331493002187,45.0580324431729,-1.30518863149356,19.2914366252733,0,0,0,29.8839351136542,2.61037726298712,-38.5828732505467,0,0,0,
459,1.44100200400802,89.6758755883724,7.47088588135009,-113.245434794256,-59.5678341178298,-9.96118117513346,150.993913059008,45.0540207352713,-1.24514764689168,18.8742391323759,0,0,0,29.8919585294575,2.49029529378336,-37.7484782647519,0,0,0,
460,1.44414829659319,89.6988248162515,7.1185440755153,-110.724295324648,-59.5984330883353,-9.49139210068706,147.632393766197,45.0501958639581,-1.18642401258588,18.4540492207747,0,0,0,29.8996082720838,2.37284802517177,-36.9080984415493,0,0,0,
461,1.44729458917836,89.7206779814256,6.7741622335345,-108.185601057203,-59.6275706419008,-9.03221631137933,144.24746807627,45.0465536697624,-1.12902703892242,18.0309335095338,0,0,0,29.9068926604752,2.25805407784483,-36.0618670190675,0,0,0,
462,1.45044088176353,89.7414602144958,6.43779495547176,-105.629754489534,-59.6552802859944,-8.58372660729568,140.839672652711,45.0430899642507,-1.07296582591196,17.6049590815889,0,0,0,29.9138200714986,2.14593165182392,-35.2099181631778,0,0,0,
463,1.4535871743487,89.7611968158544,6.10949557072099,-103.057160838668,-59.6815957544726,-8.14599409429466,137.40954778489,45.0398005306909,-1.01824926178683,17.1761934731113,0,0,0,29.9203989386181,2.03649852357366,-34.3523869462225,0,0,0,
464,1.45673346693387,89.7799132516735,5.78931612955097,-100.468227976801,-59.7065510022313,-7.71908817273462,133.957637302401,45.0366811247211,-0.964886021591828,16.7447046628001,0,0,0,29.9266377505578,1.92977204318366,-33.4894093256003,0,0,0,
465,1.45987975951904,89.7976351498673,5.47730739485295,-97.8633663666314,-59.7301801998231,-7.3030765264706,130.484488488842,45.0337274750221,-0.912884565808826,16.3105610611052,0,0,0,29.9325450499558,1.82576913161765,-32.6211221222105,0,0,0,
466,1.46302605210421,89.8143882960294,5.17351883409243,-95.2429889962827,-59.7525177280392,-6.89802511212323,126.990651995044,45.0309352839951,-0.862253139015404,15.8738314993804,0,0,0,29.9381294320098,1.72450627803081,-31.7476629987609,0,0,0,
467,1.46617234468938,89.8301986293441,4.87799861146638,-92.6075113138265,-59.7735981724587,-6.50399814862184,123.476681751769,45.0283002284427,-0.81299976857773,15.4345852189711,0,0,0,29.9433995431147,1.62599953715546,-30.8691704379422,0,0,0,
468,1.46931863727455,89.845092238474,4.59079358026705,-89.9573511614159,-59.7934563179653,-6.12105810702274,119.943134881888,45.0258179602543,-0.765132263377842,14.992891860236,0,0,0,29.9483640794913,1.53026452675568,-29.985783720472,0,0,0,
469,1.47246492985972,89.8590953574241,4.31194927545352,-87.2929287090373,-59.8121271432322,-5.7492657006047,116.39057161205,45.023484107096,-0.718658212575587,14.5488214515062,0,0,0,29.953031785808,1.43731642515117,-29.0976429030124,0,0,0,
470,1.47561122244489,89.8722343613823,4.04150990643247,-84.6146663878961,-59.8296458151764,-5.3886798752433,112.819555183861,45.021294273103,-0.673584984405412,14.1024443979827,0,0,0,29.9574114537941,1.34716996881082,-28.2048887959653,0,0,0,
471,1.47875751503006,89.8845357625374,3.77951835004892,-81.922988823441,-59.8460476833832,-5.03935780006523,109.230651764588,45.0192440395771,-0.629919725008154,13.6538314705735,0,0,0,29.9615119208458,1.25983945001631,-27.307662941147,0,0,0,
472,1.48190380761523,89.8960262058763,3.52601614378835,-79.2183227680426,-59.8613682745018,-4.70135485838447,105.62443035739,45.0173289656873,-0.587669357298058,13.2030537946738,0,0,0,29.9653420686254,1.17533871459612,-26.4061075893475,0,0,0,
473,1.4850501002004,89.9067324649593,3.28104347919107,-76.5010970333332,-59.8756432866125,-4.37472463892143,102.001462711111,45.0155445891734,-0.546840579865179,12.7501828388889,0,0,0,29.9689108216531,1.09368115973036,-25.5003656777777,0,0,0,
474,1.48819639278557,89.9166814376753,3.04463919548014,-73.7717424222209,-59.8889085835671,-4.05951892730685,98.3623232296279,45.0138864270541,-0.507439865913356,12.2952904037035,0,0,0,29.9722271458918,1.01487973182671,-24.590580807407,0,0,0,
475,1.49134268537074,89.9259001419771,2.81684077340354,-71.0306916605887,-59.9012001893028,-3.75578769787138,94.707588880785,45.0123499763371,-0.469473462233923,11.8384486100981,0,0,0,29.9753000473257,0.938946924467846,-23.6768972201962,0,0,0,
476,1.49448897795591,89.9344157115982,2.59768432929178,-68.2783793286866,-59.9125542821309,-3.46357910572237,91.0378391049155,45.0109307147336,-0.432947388215296,11.3797298881144,0,0,0,29.9781385705327,0.865894776430593,-22.7594597762289,0,0,0,
477,1.49763527054108,89.9422553917506,2.38720460933187,-65.5152417922323,-59.9230071890007,-3.18293947910917,87.3536557229764,45.0096241013749,-0.397867434888646,10.9192069653721,0,0,0,29.9807517972502,0.795734869777291,-21.8384139307441,0,0,0,
478,1.50078156312625,89.9494465348052,2.18543498405849,-62.7417171332269,-59.9325953797402,-2.91391331207798,83.6556228443025,45.0084255775325,-0.364239164009748,10.4569528555378,0,0,0,29.9831488449351,0.728478328019496,-20.9139057110756,0,0,0,
479,1.50392785571142,89.9560165959554,1.99240744306313,-59.9582450804987,-59.9413554612739,-2.6565432574175,79.9443267739982,45.0073305673408,-0.332067907177188,9.99304084674978,0,0,0,29.9853388653185,0.664135814354376,-19.9860816934996,0,0,0,
480,1.50707414829659,89.9619931288642,1.80815258992247,-57.1652669399873,-59.9493241718189,-2.41087011989662,76.2203559199831,45.0063344785226,-0.301358764987078,9.52754448999789,0,0,0,29.9873310429547,0.602717529974156,-19.0550889799958,0,0,0,
481,1.51022044088176,89.9674037812954,1.63269963734622,-54.3632255247762,-59.9565383750606,-2.17693284979496,72.4843006997016,45.0054327031174,-0.27211660622437,9.06053758746271,0,0,0,29.9891345937651,0.544233212448739,-18.1210751749254,0,0,0,
482,1.51336673346693,89.9722762907306,1.46607640254563,-51.5525650848871,-59.9630350543074,-1.95476853672751,68.7367534465161,45.0046206182116,-0.244346067090939,8.59209418081452,0,0,0,29.9907587635769,0.488692134181877,-17.184188361629,0,0,0,
483,1.5165130260521,89.9766384799711,1.30830930282316,-48.7337312368454,-59.9688513066282,-1.74441240376422,64.9783083157939,45.0038935866715,-0.218051550470527,8.12228853947424,0,0,0,29.992212826657,0.436103100941055,-16.2445770789485,0,0,0,
484,1.51965931863727,89.9805182527273,1.15942335138423,-45.9071708930313,-59.9740243369697,-1.54589780184563,61.2095611907084,45.0032469578788,-0.193237225230704,7.65119514883855,0,0,0,29.9935060842424,0.386474450461408,-15.3023902976771,0,0,0,
485,1.52280561122244,89.9839435891941,1.01944215337141,-43.0733321908231,-59.9785914522588,-1.35925620449521,57.4311095877641,45.0026760684677,-0.169907025561901,7.17888869847052,0,0,0,29.9946478630647,0.339814051123803,-14.357777396941,0,0,0,
486,1.52595190380762,89.9869425416153,0.888387902121976,-40.232664421547,-59.982590055487,-1.1845172028293,53.6435525620627,45.0021762430641,-0.148064650353663,6.70544407025784,0,0,0,29.9956475138717,0.296129300707326,-13.4108881405157,0,0,0,
487,1.52909819639279,89.9895432298355,0.76628137564929,-37.385617959245,-59.9860576397806,-1.02170850086572,49.8474906123267,45.0017427950274,-0.127713562608215,6.23093632654083,0,0,0,29.9965144099452,0.25542712521643,-12.4618726530817,0,0,0,
488,1.53224448897796,89.9917738368425,0.653141933348526,-34.5326441892698,-59.9890317824566,-0.870855911131368,46.0435255856931,45.0013710271929,-0.108856988891421,5.75544069821164,0,0,0,29.9972579456142,0.217713977782842,-11.5108813964233,0,0,0,
489,1.53539078156313,89.9936626042985,0.548987512927284,-31.6741954367194,-59.9915501390646,-0.731983350569711,42.2322605822925,45.0010562326169,-0.0914979188212139,5.27903257278656,0,0,0,29.9978875347661,0.182995837642428,-10.5580651455731,0,0,0,
490,1.5385370741483,89.9952378280626,0.453834627561745,-28.810724894724,-59.9936504374168,-0.605112836748994,38.414299859632,45.0007936953229,-0.0756391045936242,4.801787482454,0,0,0,29.9984126093542,0.151278209187248,-9.60357496490801,0,0,0,
491,1.54168336673347,89.996527853705,0.367698363278531,-25.9426865525943,-59.9953704716066,-0.490264484371374,34.5902487367924,45.0005786910492,-0.0612830605464218,4.32378109209905,0,0,0,29.9988426179017,0.122566121092844,-8.64756218419811,0,0,0,
492,1.54482965931864,89.9975610720123,0.290592376562876,-23.0705351238429,-59.9967480960165,-0.387456502083834,30.7607134984573,45.0004064879979,-0.0484320627604793,3.84508918730716,0,0,0,29.9991870240041,0.0968641255209585,-7.69017837461431,0,0,0,
493,1.54797595190381,89.9983659144872,0.222528892193504,-20.1947259740924,-59.9978212193162,-0.296705189591339,26.9263012987899,45.0002723475855,-0.0370881486989173,3.36578766234874,0,0,0,29.999455304829,0.0741762973978347,-6.73157532469747,0,0,0,
494,1.55112224448898,89.9989708488396,0.163518701304422,-17.3157150488795,-59.9986277984527,-0.218024935072562,23.0876200651727,45.0001715251934,-0.0272531168840703,2.88595250814659,0,0,0,29.9996569496132,0.0545062337681405,-5.77190501629317,0,0,0,
495,1.55426853707415,89.9994043744743,0.113571159674029,-14.4339588013669,-59.9992058326324,-0.151428212898705,19.2452784018226,45.0000992709209,-0.0189285266123381,2.40565980022782,0,0,0,29.9998014581581,0.0378570532246762,-4.81131960045564,0,0,0,
496,1.55741482965932,89.9996950179721,0.0726941862418293,-11.5499141199742,-59.9995933572962,-0.0969255816557724,15.3998854932989,45.000050830338,-0.0121156977069715,1.92498568666236,0,0,0,29.999898339324,0.0242313954139431,-3.84997137332472,0,0,0,
497,1.56056112224449,89.999871328567,0.0408942618529071,-8.66403825594149,-59.9998284380893,-0.0545256824705428,11.552051007922,45.0000214452388,-0.00681571030881785,1.44400637599025,0,0,0,29.9999571095223,0.0136314206176357,-2.8880127519805,0,0,0,
498,1.56370741482966,89.9999618736198,0.0181764282304157,-5.77678875083418,-59.9999491648264,-0.0242352376405543,7.70238500111224,45.0000063543967,-0.00302940470506928,0.96279812513903,0,0,0,29.9999872912066,0.00605880941013857,-1.92559625027806,0,0,0,
499,1.56685370741483,89.9999952340891,0.0045442871762564,-2.88862336400104,-59.9999936454522,-0.00605904956834187,3.85149781866805,45.0000007943185,-0.000757381196042734,0.481437227333506,0,0,0,29.999998411363,0.00151476239208547,-0.962874454667012,0,0,0,
500,1.57,90,0,-5.61887767006692E-14,-60,0,7.49183689342256E-14,45,0,9.3647961167782E-15,0,0,0,30,0,-1.87295922335564E-14,0,0,0,
